flytjist	flytjist
færist	færist
segir	segir
færu	færu
múrinn	múrinn
heyrast	heyrast
raustu	raustu
trú	trú
velþóknanleg	velþóknanleg
fjarlægt	fjarlægt
þessir	þessir
neyttu	neyttu
útlistum	útlistum
vissir	vissir
eyðist	eyðist
breidd	breidd
ríkið	ríkið
lokum	lokum
Mælir	Mælir
Þessi	Þessi
höfðu	höfðu
sýnduð	sýnduð
hefðum	hefðum
háum	háum
mælir	mælir
huga	huga
þekktuð	þekktuð
akurinn	akurinn
enn	enn
Asía	Asía
flokkum	flokkum
Enginn	Enginn
allt	allt
hljómaði	hljómaði
átuð	átuð
enga	enga
þúsund	þúsund
dáið	dáið
orð	orð
metið	metið
gefið	gefið
þessa	þessa
hengdu	hengdu
lagði	lagði
ráð	ráð
sjúkdómur	sjúkdómur
borgum	borgum
hórkarl	hórkarl
saurgi	saurgi
mæla	mæla
fórnfærði	fórnfærði
rétt	rétt
skamma	skamma
hætti	hætti
gæti	gæti
stundu	stundu
spáði	spáði
færðir	færðir
hræðast	hræðast
eigi	eigi
hengdi	hengdi
æðsta	æðsta
spáð	spáð
Hin	Hin
freistaði	freistaði
vakti	vakti
leynda	leynda
látið	látið
fylltir	fylltir
allan	allan
annan	annan
ákveðin	ákveðin
sjálfir	sjálfir
leyfa	leyfa
ráði	ráði
talast	talast
þriðja	þriðja
líki	líki
hina	hina
hræðist	hræðist
drepa	drepa
neyddur	neyddur
berast	berast
slíkur	slíkur
allur	allur
þrýstu	þrýstu
víst	víst
áttundi	áttundi
spillast	spillast
fæddi	fæddi
neitað	neitað
búið	búið
ákæru	ákæru
dansa	dansa
vitrunum	vitrunum
eyddi	eyddi
Þau	Þau
hreinsaði	hreinsaði
Allt	Allt
Æðst	Æðst
leyfum	leyfum
alls	alls
vissa	vissa
síðar	síðar
fundin	fundin
skömmum	skömmum
Getur	Getur
kenni	kenni
lofaði	lofaði
höfðuð	höfðuð
heima	heima
foreldra	foreldra
valdi	valdi
mína	mína
veturinn	veturinn
eru	eru
skylduð	skylduð
reiðin	reiðin
birtur	birtur
drýgðu	drýgðu
Hvert	Hvert
hálsinn	hálsinn
völdum	völdum
denar	denar
sinna	sinna
sín	sín
Alls	Alls
trúa	trúa
þvoðu	þvoðu
neyddu	neyddu
skulu	skulu
mínu	mínu
en	en
raust	raust
keyptu	keyptu
sumir	sumir
settu	settu
kunni	kunni
þinni	þinni
læsir	læsir
nokkru	nokkru
verði	verði
minnst	minnst
spilltum	spilltum
guð	guð
virti	virti
veitti	veitti
mundir	mundir
vorum	vorum
búist	búist
gengi	gengi
hvorir	hvorir
langt	langt
át	át
framan	framan
skömm	skömm
skrifum	skrifum
geta	geta
leyndum	leyndum
berst	berst
samkundustjórinn	samkundustjórinn
tíðir	tíðir
höfum	höfum
ríkdóminn	ríkdóminn
felldur	felldur
sendu	sendu
ráðum	ráðum
nefndur	nefndur
sjötti	sjötti
þekktir	þekktir
minni	minni
þekktu	þekktu
klæða	klæða
seldur	seldur
heilsaði	heilsaði
krossfestu	krossfestu
drukkna	drukkna
henni	henni
selduð	selduð
metum	metum
gangast	gangast
lifnaði	lifnaði
fljótir	fljótir
áttunda	áttunda
tilreiknar	tilreiknar
aldur	aldur
skipta	skipta
klædd	klædd
þúsundum	þúsundum
síðu	síðu
bundna	bundna
sjálfur	sjálfur
fleygði	fleygði
minnstur	minnstur
klædduð	klædduð
Æðstu	Æðstu
stundum	stundum
Suma	Suma
fyllir	fyllir
gjörir	gjörir
fljótt	fljótt
komna	komna
gengist	gengist
minnstu	minnstu
fyrstir	fyrstir
lastmælin	lastmælin
þriðji	þriðji
raustar	raustar
tunglsjúka	tunglsjúka
fylla	fylla
ritum	ritum
lok	lok
liðið	liðið
skjótt	skjótt
haf	haf
hvorum	hvorum
drepum	drepum
lið	lið
opnast	opnast
valdið	valdið
greinum	greinum
séu	séu
kært	kært
kyssti	kyssti
valda	valda
skapa	skapa
kjörinn	kjörinn
tíð	tíð
Hvort	Hvort
skiptið	skiptið
kær	kær
glataði	glataði
ytra	ytra
þau	þau
skipa	skipa
málum	málum
hlýði	hlýði
kóróna	kóróna
Allir	Allir
sjálfan	sjálfan
flytjast	flytjast
hryggir	hryggir
ráða	ráða
flokka	flokka
skýrum	skýrum
sleppt	sleppt
hlýddu	hlýddu
syndgum	syndgum
Hvar	Hvar
þessar	þessar
ber	ber
styrkti	styrkti
þrumum	þrumum
fæðist	fæðist
safna	safna
breytist	breytist
Það	Það
elsku	elsku
látum	látum
Innan	Innan
fluttur	fluttur
fjórði	fjórði
gengið	gengið
hvílir	hvílir
nefnast	nefnast
leysast	leysast
ríktu	ríktu
ættu	ættu
Þessu	Þessu
núna	núna
lastmælt	lastmælt
varðveitti	varðveitti
fyrstu	fyrstu
flokkinn	flokkinn
send	send
standast	standast
gefin	gefin
gerast	gerast
sótt	sótt
Leitast	Leitast
réttur	réttur
hefði	hefði
vík	vík
þrengdist	þrengdist
hvílíka	hvílíka
lifði	lifði
hvíl	hvíl
huldu	huldu
jafnast	jafnast
brúðkaupsgestum	brúðkaupsgestum
fiska	fiska
veitast	veitast
slepptu	slepptu
víkur	víkur
stær	stær
fæddir	fæddir
sagt	sagt
safnast	safnast
fyllti	fyllti
síðasta	síðasta
getur	getur
lærður	lærður
Hvorn	Hvorn
þreytast	þreytast
kastaði	kastaði
skjóta	skjóta
aftra	aftra
borðum	borðum
sums	sums
brenna	brenna
skýrt	skýrt
felldu	felldu
skyldum	skyldum
værum	værum
skiptum	skiptum
boða	boða
byggðir	byggðir
lýst	lýst
tíðum	tíðum
sýndu	sýndu
laukst	laukst
mundum	mundum
birta	birta
drýgði	drýgði
gætum	gætum
auk	auk
leyst	leyst
horfði	horfði
Dauðinn	Dauðinn
stóð	stóð
vísa	vísa
gætu	gætu
mátt	mátt
heilsa	heilsa
umskorna	umskorna
þínum	þínum
heiman	heiman
vörum	vörum
dans	dans
skildist	skildist
snerist	snerist
fylltur	fylltur
Engum	Engum
ýmist	ýmist
virði	virði
leiði	leiði
sá	sá
engar	engar
úti	úti
jafnt	jafnt
hvern	hvern
gættu	gættu
undir	undir
fyllist	fyllist
álit	álit
reynast	reynast
hrygg	hrygg
upp	upp
hlýddi	hlýddi
hvar	hvar
minnsta	minnsta
kallaði	kallaði
halda	halda
spyrjast	spyrjast
sjálft	sjálft
hætt	hætt
fremur	fremur
